,info,habs,m2,floor,price,elevator,exterior,neigh,type
0,"Piso en plaza Guinardó, 10, El Guinardó, Barcelona",3,115.0,1.0,495000,True,True,El Guinardó,Piso
1,"Dúplex en plaza Guinardó, 10, El Guinardó, Barcelona",105,,,395000,False,False,El Guinardó,Dúplex
2,"Dúplex en plaza Guinardó, 10, El Guinardó, Barcelona",2,104.0,,440000,True,False,El Guinardó,Dúplex
3,"Piso en Verdun, Barcelona",2,55.0,3.0,141000,True,True,Verdun,Piso
4,"Piso en La Dreta de l'Eixample, Barcelona",3,351.0,1.0,2300000,True,True,La Dreta de l'Eixample,Piso
5,"Piso en El Parc i la Llacuna del Poblenou, Barcelona",4,97.0,,335000,True,False,El Parc i la Llacuna del Poblenou,Piso
6,"Chalet adosado en La Font d'En Fargues, Barcelona",6,174.0,,299000,False,False,La Font d'En Fargues,Chalet
7,"Piso en via Augusta, Sant Gervasi - Galvany, Barcelona",5,298.0,3.0,1750000,True,True,Sant Gervasi - Galvany,Piso
8,"Piso en calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona",4,92.0,3.0,460000,True,True,La Nova Esquerra de l'Eixample,Piso
9,"Ático en calle d'Entença, Sant Antoni, Barcelona",2,90.0,7.0,590000,True,True,Sant Antoni,Ático
10,"Piso en avenida Diagonal, La Dreta de l'Eixample, Barcelona",2,130.0,1.0,450000,True,True,La Dreta de l'Eixample,Piso
11,"Dúplex en La Sagrada Família, Barcelona",2,110.0,1.0,395000,False,True,La Sagrada Família,Dúplex
12,"Piso en Sant Gervasi - Galvany, Barcelona",5,250.0,,999000,True,False,Sant Gervasi - Galvany,Piso
13,"Piso en La Teixonera, Barcelona",3,81.0,2.0,225000,False,True,La Teixonera,Piso
14,"Piso en El Putxet i el Farró, Barcelona",4,165.0,2.0,800000,True,False,El Putxet i el Farró,Piso
15,"Piso en El Raval, Barcelona",2,70.0,,249000,False,False,El Raval,Piso
16,"Piso en Sant Gervasi - Galvany, Barcelona",4,150.0,3.0,850000,True,False,Sant Gervasi - Galvany,Piso
17,"Chalet adosado en Can Baró, Barcelona",3,110.0,,430000,False,False,Can Baró,Chalet
18,"Piso en Sant Gervasi - Galvany, Barcelona",4,129.0,2.0,685000,True,False,Sant Gervasi - Galvany,Piso
19,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,105.0,2.0,475000,True,False,L'Antiga Esquerra de l'Eixample,Piso
20,"Ático en El Fort Pienc, Barcelona",5,161.0,7.0,690000,True,False,El Fort Pienc,Ático
21,"Piso en Sant Gervasi - La Bonanova, Barcelona",4,256.0,,1295000,True,False,Sant Gervasi - La Bonanova,Piso
22,"Piso en Sant Antoni, Barcelona",3,118.0,6.0,510000,True,False,Sant Antoni,Piso
23,"Piso en Sant Andreu, Barcelona",3,178.0,1.0,535000,False,False,Sant Andreu,Piso
24,"Piso en La Dreta de l'Eixample, Barcelona",4,143.0,4.0,995000,True,False,La Dreta de l'Eixample,Piso
25,"Piso en Sant Gervasi - La Bonanova, Barcelona",3,234.0,1.0,1100000,False,False,Sant Gervasi - La Bonanova,Piso
26,"Ático en Sant Gervasi - La Bonanova, Barcelona",5,184.0,,830000,True,False,Sant Gervasi - La Bonanova,Ático
27,"Piso en Sant Gervasi - La Bonanova, Barcelona",3,130.0,1.0,1290000,True,False,Sant Gervasi - La Bonanova,Piso
28,"Piso en Vila de Gràcia, Barcelona",1,202.0,,750000,False,False,Vila de Gràcia,Piso
29,"Piso en calle de Bac de Roda, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",1,69.0,,395000,True,False,Diagonal Mar i el Front Marítim del Poblenou,Piso
30,"Piso en La Dreta de l'Eixample, Barcelona",4,239.0,,1100000,True,False,La Dreta de l'Eixample,Piso
31,"Piso en La Nova Esquerra de l'Eixample, Barcelona",3,106.0,1.0,595000,True,True,La Nova Esquerra de l'Eixample,Piso
32,"Piso en Sant Gervasi - Galvany, Barcelona",4,200.0,,1400000,True,False,Sant Gervasi - Galvany,Piso
33,"Piso en Sants - Badal, Barcelona",5,78.0,1.0,199000,False,True,Sants - Badal,Piso
34,"Piso en Vila de Gràcia, Barcelona",3,189.0,,1080000,True,False,Vila de Gràcia,Piso
35,"Piso en La Dreta de l'Eixample, Barcelona",3,249.0,,1395000,True,False,La Dreta de l'Eixample,Piso
36,"Piso en calle del Capità Arenas, Pedralbes, Barcelona",2,62.0,5.0,450000,True,True,Pedralbes,Piso
37,"Piso en El Guinardó, Barcelona",3,83.0,2.0,270000,True,True,El Guinardó,Piso
38,"Piso en avenida de Francesc Cambó, Sant Pere - Santa Caterina i la Ribera, Barcelona",5,152.0,5.0,665000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
39,"Piso en Sant Gervasi - Galvany, Barcelona",4,135.0,,749000,True,False,Sant Gervasi - Galvany,Piso
40,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",3,84.0,7.0,327000,True,False,Diagonal Mar i el Front Marítim del Poblenou,Piso
41,"Piso en Sant Gervasi - La Bonanova, Barcelona",5,220.0,2.0,1175000,True,False,Sant Gervasi - La Bonanova,Piso
42,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",4,86.0,,495000,True,False,L'Antiga Esquerra de l'Eixample,Piso
43,"Piso en avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2,80.0,1.0,690000,True,True,L'Antiga Esquerra de l'Eixample,Piso
44,"Piso en avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2,80.0,3.0,630000,True,True,L'Antiga Esquerra de l'Eixample,Piso
45,"Piso en Cep, El Congrés i els Indians, Barcelona",2,64.0,1.0,185000,True,True,El Congrés i els Indians,Piso
46,"Piso en Sant Gervasi - Galvany, Barcelona",3,132.0,1.0,790000,True,True,Sant Gervasi - Galvany,Piso
47,"Piso en calle del Consell de Cent, L'Antiga Esquerra de l'Eixample, Barcelona",3,400.0,,1020000,False,False,L'Antiga Esquerra de l'Eixample,Piso
48,"Piso en calle del Marquès de Sentmenat, Les Corts, Barcelona",2,80.0,1.0,375000,True,True,Les Corts,Piso
49,"Piso en calle de Mandri, Sant Gervasi - La Bonanova, Barcelona",5,170.0,3.0,950000,True,True,Sant Gervasi - La Bonanova,Piso
50,"Piso en Bilbao, 110, El Poblenou, Barcelona",3,168.0,25.0,1090000,True,True,El Poblenou,Piso
51,"Piso en paseo de Manuel Girona, Pedralbes, Barcelona",3,110.0,8.0,800000,True,True,Pedralbes,Piso
52,"Piso en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona",2,149.0,,1200000,True,False,L'Antiga Esquerra de l'Eixample,Piso
53,"Piso en Gran Via de les Corts Catalanes, Sant Martí de Provençals, Barcelona",4,83.0,3.0,239000,True,True,Sant Martí de Provençals,Piso
54,"Ático en Sant Gervasi - Galvany, Barcelona",2,101.0,,810000,True,False,Sant Gervasi - Galvany,Ático
55,"Piso en calle de Jaume Vicens i Vives, La Vila Olímpica del Poblenou, Barcelona",3,111.0,4.0,586000,True,True,La Vila Olímpica del Poblenou,Piso
56,"Piso en calle de los Castillejos, La Sagrada Família, Barcelona",4,90.0,5.0,345000,True,True,La Sagrada Família,Piso
57,"Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",5,152.0,6.0,560000,True,True,L'Antiga Esquerra de l'Eixample,Piso
58,"Piso en calle de Viladomat, Sant Antoni, Barcelona",5,181.0,2.0,995000,True,True,Sant Antoni,Piso
59,"Piso en calle de Balmes, La Dreta de l'Eixample, Barcelona",6,191.0,,950000,True,False,La Dreta de l'Eixample,Piso
60,"Piso en Princesa, Sant Pere - Santa Caterina i la Ribera, Barcelona",3,109.0,3.0,775000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
61,"Piso en La Vall d'Hebron - La Clota, Barcelona",2,80.0,8.0,299000,True,False,La Vall d'Hebron - La Clota,Piso
62,"Piso en calle del Dos de Maig, La Sagrada Família, Barcelona",4,94.0,1.0,420000,True,True,La Sagrada Família,Piso
63,"Piso en Bilbao, El Poblenou, Barcelona",3,195.0,3.0,640000,True,True,El Poblenou,Piso
64,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",1,63.0,1.0,335000,True,True,L'Antiga Esquerra de l'Eixample,Piso
65,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",5,183.0,3.0,725000,True,True,La Dreta de l'Eixample,Piso
66,"Piso en Sant Gervasi - Galvany, Barcelona",4,169.0,1.0,775000,True,True,Sant Gervasi - Galvany,Piso
67,"Piso en El Clot, Barcelona",4,93.0,6.0,340000,True,True,El Clot,Piso
68,"Ático en calle del Comandant Benítez, La Maternitat i Sant Ramon, Barcelona",3,130.0,9.0,530000,True,True,La Maternitat i Sant Ramon,Ático
69,"Chalet en Sarrià, Barcelona",5,380.0,,1750000,False,False,Sarrià,Chalet
70,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",6,183.0,3.0,725000,True,True,La Dreta de l'Eixample,Piso
71,"Piso en El Gòtic, Barcelona",3,174.0,1.0,950000,True,True,El Gòtic,Piso
72,"Piso en calle de l'Avenir, Sant Gervasi - Galvany, Barcelona",5,160.0,4.0,850000,True,True,Sant Gervasi - Galvany,Piso
73,"Piso en El Poblenou, Barcelona",2,71.0,2.0,370000,True,False,El Poblenou,Piso
74,"Piso en El Raval, Barcelona",1,49.0,4.0,214000,True,False,El Raval,Piso
75,"Ático en La Dreta de l'Eixample, Barcelona",3,153.0,9.0,1495000,True,False,La Dreta de l'Eixample,Ático
76,"Piso en La Dreta de l'Eixample, Barcelona",4,148.0,3.0,895000,True,False,La Dreta de l'Eixample,Piso
77,"Piso en calle de Ricardo Calvo, Sant Gervasi - La Bonanova, Barcelona",5,200.0,5.0,890000,True,True,Sant Gervasi - La Bonanova,Piso
78,"Piso en calle de Vallmajor, Sant Gervasi - Galvany, Barcelona",3,115.0,2.0,660000,True,True,Sant Gervasi - Galvany,Piso
79,"Piso en DIPUTACIO, La Dreta de l'Eixample, Barcelona",3,131.0,6.0,560000,True,True,La Dreta de l'Eixample,Piso
80,"Dúplex en paseo de Gràcia, La Dreta de l'Eixample, Barcelona",2,100.0,5.0,800000,True,True,La Dreta de l'Eixample,Dúplex
81,"Piso en calle del Consell de Cent, La Dreta de l'Eixample, Barcelona",1,70.0,,360000,True,False,La Dreta de l'Eixample,Piso
82,"Piso en calle de Casp, La Dreta de l'Eixample, Barcelona",3,115.0,3.0,990000,True,True,La Dreta de l'Eixample,Piso
83,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",5,277.0,5.0,1900000,True,True,Sant Gervasi - Galvany,Piso
84,"Piso en calle de Plantada, Sarrià, Barcelona",5,181.0,2.0,990000,False,True,Sarrià,Piso
85,"Piso en calle MARTI, El Camp d'En Grassot i Gràcia Nova, Barcelona",3,104.0,1.0,470000,True,True,El Camp d'En Grassot i Gràcia Nova,Piso
86,"Dúplex en GANDUXER, Sant Gervasi - Galvany, Barcelona",3,200.0,4.0,1100000,True,True,Sant Gervasi - Galvany,Dúplex
87,"Piso en El Poble Sec - Parc de Montjuïc, Barcelona",4,228.0,,650000,True,False,El Poble Sec - Parc de Montjuïc,Piso
88,"Piso en La Dreta de l'Eixample, Barcelona",3,148.0,,995000,True,False,La Dreta de l'Eixample,Piso
89,"Piso en Les Corts, Barcelona",3,93.0,5.0,555000,True,False,Les Corts,Piso
90,"Piso en Sant Gervasi - Galvany, Barcelona",3,160.0,7.0,880000,True,True,Sant Gervasi - Galvany,Piso
91,"Piso en El Gòtic, Barcelona",3,194.0,2.0,910000,True,True,El Gòtic,Piso
92,"Casa o chalet independiente en Sant Gervasi - La Bonanova, Barcelona",6,585.0,,2350000,False,False,Sant Gervasi - La Bonanova,Casa
93,"Piso en La Nova Esquerra de l'Eixample, Barcelona",3,87.0,5.0,399000,True,True,La Nova Esquerra de l'Eixample,Piso
94,"Piso en La Dreta de l'Eixample, Barcelona",7,271.0,1.0,1800000,True,True,La Dreta de l'Eixample,Piso
95,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,82.0,3.0,380000,True,True,L'Antiga Esquerra de l'Eixample,Piso
96,"Piso en La Dreta de l'Eixample, Barcelona",5,192.0,,990000,True,False,La Dreta de l'Eixample,Piso
97,"Piso en La Dreta de l'Eixample, Barcelona",3,161.0,,1090000,True,False,La Dreta de l'Eixample,Piso
98,"Piso en La Dreta de l'Eixample, Barcelona",3,175.0,4.0,1600000,True,True,La Dreta de l'Eixample,Piso
99,"Piso en La Dreta de l'Eixample, Barcelona",4,196.0,1.0,595000,True,True,La Dreta de l'Eixample,Piso
100,"Piso en calle de Massens, Vila de Gràcia, Barcelona",3,79.0,,345000,False,False,Vila de Gràcia,Piso
101,"Piso en rambla de Guipúscoa, Sant Martí de Provençals, Barcelona",3,72.0,2.0,165000,True,True,Sant Martí de Provençals,Piso
102,"Piso en El Gòtic, Barcelona",2,84.0,3.0,475000,True,True,El Gòtic,Piso
103,"Ático en La Dreta de l'Eixample, Barcelona",4,190.0,7.0,1175000,True,True,La Dreta de l'Eixample,Ático
104,"Piso en calle de Ganduxer, Sant Gervasi - Galvany, Barcelona",6,255.0,5.0,1199000,True,True,Sant Gervasi - Galvany,Piso
105,"Piso en travesía de Gràcia, Sant Gervasi - Galvany, Barcelona",5,210.0,1.0,749000,True,True,Sant Gervasi - Galvany,Piso
106,"Ático en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",4,189.0,7.0,1175000,True,True,La Dreta de l'Eixample,Ático
107,"Piso en calle dels Madrazo, Sant Gervasi - Galvany, Barcelona",5,206.0,1.0,720000,True,True,Sant Gervasi - Galvany,Piso
108,"Piso en Sant Gervasi - Galvany, Barcelona",5,250.0,2.0,1100000,True,True,Sant Gervasi - Galvany,Piso
109,"Piso en calle de Josep Bertrand, Sant Gervasi - Galvany, Barcelona",7,500.0,,2200000,True,False,Sant Gervasi - Galvany,Piso
110,"Piso en calle de Sant Elies, Sant Gervasi - Galvany, Barcelona",3,150.0,,780000,True,False,Sant Gervasi - Galvany,Piso
111,"Piso en calle de Caballero, Les Corts, Barcelona",1,47.0,1.0,280000,True,True,Les Corts,Piso
112,"Ático en calle del Parc, El Gòtic, Barcelona",2,88.0,4.0,710000,True,True,El Gòtic,Ático
113,"Piso en calle de Calàbria, La Nova Esquerra de l'Eixample, Barcelona",1,77.0,1.0,260000,True,True,La Nova Esquerra de l'Eixample,Piso
114,"Piso en La Dreta de l'Eixample, Barcelona",5,192.0,1.0,990000,True,True,La Dreta de l'Eixample,Piso
115,"Piso en La Nova Esquerra de l'Eixample, Barcelona",3,92.0,5.0,395000,True,True,La Nova Esquerra de l'Eixample,Piso
116,"Piso en calle d'Enric Granados, 52, L'Antiga Esquerra de l'Eixample, Barcelona",2,129.0,2.0,1015000,True,True,L'Antiga Esquerra de l'Eixample,Piso
117,"Chalet pareado en El Putxet i el Farró, Barcelona",5,311.0,,960000,False,False,El Putxet i el Farró,Chalet
118,"Dúplex en calle Balmes, 15, La Dreta de l'Eixample, Barcelona",3,223.0,8.0,1995000,True,True,La Dreta de l'Eixample,Dúplex
119,"Dúplex en calle Balmes, 15, La Dreta de l'Eixample, Barcelona",3,153.0,8.0,1495000,True,True,La Dreta de l'Eixample,Dúplex
120,"Piso en calle de Lepant, La Sagrada Família, Barcelona",3,81.0,5.0,315000,True,False,La Sagrada Família,Piso
121,"Piso en Hostafrancs, Barcelona",4,96.0,1.0,296000,True,True,Hostafrancs,Piso
122,"Piso en calle de Pujades, El Parc i la Llacuna del Poblenou, Barcelona",3,73.0,,283000,True,False,El Parc i la Llacuna del Poblenou,Piso
123,"Piso en Gran Via de les Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona",2,120.0,3.0,575000,True,True,La Nova Esquerra de l'Eixample,Piso
124,"Piso en IGNACIO BARRAQUER, Les Corts, Barcelona",4,113.0,3.0,475000,True,True,Les Corts,Piso
125,"Piso en calle de Manuel Ballbè, Pedralbes, Barcelona",4,206.0,11.0,1250000,True,True,Pedralbes,Piso
126,"Piso en calle del Lluçanès, Sant Gervasi - La Bonanova, Barcelona",4,232.0,2.0,1175000,True,True,Sant Gervasi - La Bonanova,Piso
127,"Ático en calle d'en Grassot, El Camp d'En Grassot i Gràcia Nova, Barcelona",1,67.0,,375000,True,False,El Camp d'En Grassot i Gràcia Nova,Ático
128,"Piso en calle de Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona",3,110.0,,695000,True,False,L'Antiga Esquerra de l'Eixample,Piso
129,"Piso en calle de Còrsega, La Dreta de l'Eixample, Barcelona",5,182.0,,990000,True,True,La Dreta de l'Eixample,Piso
130,"Piso en calle de Tuset, Sant Gervasi - Galvany, Barcelona",4,203.0,1.0,1095000,True,True,Sant Gervasi - Galvany,Piso
131,"Ático en calle de Sicília, El Fort Pienc, Barcelona",5,185.0,,699000,True,False,El Fort Pienc,Ático
132,"Piso en paseo de Sant Gervasi, Barcelona, El Putxet i el Farró, Barcelona",3,118.0,3.0,549000,True,True,El Putxet i el Farró,Piso
133,"Piso en La Dreta de l'Eixample, Barcelona",1,59.0,4.0,480000,True,True,La Dreta de l'Eixample,Piso
134,"Ático en Sant Antoni, Barcelona",4,167.0,6.0,695000,True,True,Sant Antoni,Ático
135,"Piso en Pedralbes, Barcelona",5,232.0,2.0,1660000,True,True,Pedralbes,Piso
136,"Dúplex en La Dreta de l'Eixample, Barcelona",4,800.0,,1700000,True,False,La Dreta de l'Eixample,Dúplex
137,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",2,86.0,,298000,False,False,Sant Pere - Santa Caterina i la Ribera,Piso
138,"Ático en El Gòtic, Barcelona",2,108.0,6.0,699000,True,True,El Gòtic,Ático
139,"Piso en El Putxet i el Farró, Barcelona",4,105.0,2.0,425000,True,True,El Putxet i el Farró,Piso
140,"Piso en El Raval, Barcelona",3,145.0,1.0,680000,True,True,El Raval,Piso
141,"Ático en La Dreta de l'Eixample, Barcelona",1,55.0,5.0,450000,True,True,La Dreta de l'Eixample,Ático
142,"Piso en Sant Gervasi - Galvany, Barcelona",5,155.0,4.0,875000,True,True,Sant Gervasi - Galvany,Piso
143,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1,86.0,4.0,390000,True,True,Sant Pere - Santa Caterina i la Ribera,Piso
144,"Piso en avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",2,90.0,1.0,690000,True,True,L'Antiga Esquerra de l'Eixample,Piso
145,"Piso en La Dreta de l'Eixample, Barcelona",3,148.0,3.0,995000,True,True,La Dreta de l'Eixample,Piso
146,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,101.0,3.0,625000,True,True,L'Antiga Esquerra de l'Eixample,Piso
147,"Piso en avenida Meridiana, La Sagrera, Barcelona",3,75.0,3.0,249900,True,True,La Sagrera,Piso
148,"Piso en El Besòs, Barcelona",3,94.0,7.0,359000,True,True,El Besòs,Piso
149,"Piso en princep de viana, El Raval, Barcelona",2,58.0,2.0,276000,True,True,El Raval,Piso
150,"Piso en calle de Felipe de Paz, La Maternitat i Sant Ramon, Barcelona",3,100.0,2.0,385000,True,True,La Maternitat i Sant Ramon,Piso
151,"Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona",3,85.0,,265000,True,False,L'Antiga Esquerra de l'Eixample,Piso
152,"Piso en calle de Padilla, El Baix Guinardó, Barcelona",3,62.0,,239000,True,False,El Baix Guinardó,Piso
153,"Piso en Espronceda, El Clot, Barcelona",1,60.0,1.0,179000,True,True,El Clot,Piso
154,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona",4,243.0,,650000,False,False,Vallvidrera - El Tibidabo i les Planes,Casa
155,"Piso en El Gòtic, Barcelona",5,175.0,1.0,680000,True,True,El Gòtic,Piso
156,"Piso en El Fort Pienc, Barcelona",3,118.0,2.0,445000,True,True,El Fort Pienc,Piso
157,"Piso en Vila de Gràcia, Barcelona",2,65.0,,280000,False,False,Vila de Gràcia,Piso
158,"Piso en Sant Gervasi - Galvany, Barcelona",4,225.0,6.0,1100000,True,True,Sant Gervasi - Galvany,Piso
159,"Piso en Sarrià, Barcelona",5,143.0,1.0,638000,True,True,Sarrià,Piso
160,"Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",3,72.0,5.0,450000,True,True,L'Antiga Esquerra de l'Eixample,Piso
161,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",3,68.0,3.0,233150,False,True,Sant Pere - Santa Caterina i la Ribera,Piso
162,"Piso en calle Viladomat, La Nova Esquerra de l'Eixample, Barcelona",3,87.0,5.0,365000,True,True,La Nova Esquerra de l'Eixample,Piso
163,"Piso en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",4,102.0,3.0,470000,True,True,L'Antiga Esquerra de l'Eixample,Piso
164,"Casa o chalet independiente en calle de Can Basseda, Vallvidrera - El Tibidabo i les Planes, Barcelona",5,380.0,,830000,False,False,Vallvidrera - El Tibidabo i les Planes,Casa
165,"Piso en rambla de Catalunya, Barcelona, La Dreta de l'Eixample, Barcelona",3,162.0,4.0,1600000,True,True,La Dreta de l'Eixample,Piso
166,"Piso en La Dreta de l'Eixample, Barcelona",2,106.0,,925000,True,False,La Dreta de l'Eixample,Piso
167,"Piso en Sant Gervasi - Galvany, Barcelona",4,139.0,4.0,695000,True,True,Sant Gervasi - Galvany,Piso
168,"Piso en El Gòtic, Barcelona",1,81.0,,430000,False,True,El Gòtic,Piso
169,"Casa terrera en La Font d'En Fargues, Barcelona",5,161.0,,490000,False,False,Casa La Font d'En Fargues,Casa
170,"Ático en calle de Girona, La Dreta de l'Eixample, Barcelona",3,120.0,6.0,860000,True,True,La Dreta de l'Eixample,Ático
171,"Ático en calle de Marià Cubí, Sant Gervasi - Galvany, Barcelona",3,140.0,5.0,1050000,True,True,Sant Gervasi - Galvany,Ático
172,"Piso en calle Balmes, Sant Gervasi - Galvany, Barcelona",4,134.0,4.0,595000,True,True,Sant Gervasi - Galvany,Piso
173,"Piso en calle de Vilamur, 18, Les Corts, Barcelona",2,105.0,,573000,True,False,Les Corts,Piso
174,"Piso en calle de Caballero, Les Corts, Barcelona",2,67.0,2.0,365000,True,True,Les Corts,Piso
175,"Ático en Sant Antoni, Barcelona",3,101.0,5.0,480000,True,False,Sant Antoni,Ático
176,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona",2,130.0,3.0,1020000,False,False,L'Antiga Esquerra de l'Eixample,Piso
177,"Estudio en El Gòtic, Barcelona",81,,,430000,False,False,El Gòtic,Estudio
178,"Dúplex en El Putxet i el Farró, Barcelona",3,197.0,2.0,800000,True,True,El Putxet i el Farró,Dúplex
179,"Ático en La Dreta de l'Eixample, Barcelona",2,213.0,7.0,1500000,True,True,La Dreta de l'Eixample,Ático
180,"Ático en Sant Gervasi - Galvany, Barcelona",4,145.0,5.0,760000,True,True,Sant Gervasi - Galvany,Ático
181,"Piso en calle de Còrsega, Vila de Gràcia, Barcelona",3,189.0,4.0,1080000,True,False,Vila de Gràcia,Piso
182,"Dúplex en carretera de Collblanc, La Maternitat i Sant Ramon, Barcelona",3,170.0,,490000,True,False,La Maternitat i Sant Ramon,Dúplex
183,"Piso en La Sagrada Família, Barcelona",4,101.0,3.0,309000,True,False,La Sagrada Família,Piso
184,"Piso en Sant Gervasi - Galvany, Barcelona",4,105.0,2.0,630000,True,True,Sant Gervasi - Galvany,Piso
185,"Piso en La Dreta de l'Eixample, Barcelona",3,318.0,4.0,2500000,True,True,La Dreta de l'Eixample,Piso
186,"Piso en avenida de Josep Tarradellas, L'Antiga Esquerra de l'Eixample, Barcelona",3,100.0,7.0,499000,True,False,L'Antiga Esquerra de l'Eixample,Piso
187,"Piso en calle de Mallorca, La Nova Esquerra de l'Eixample, Barcelona",4,109.0,7.0,475000,True,True,La Nova Esquerra de l'Eixample,Piso
188,"Piso en El Fort Pienc, Barcelona",4,97.0,2.0,495000,True,True,El Fort Pienc,Piso
189,"Piso en Calabria, La Nova Esquerra de l'Eixample, Barcelona",2,71.0,3.0,348000,True,True,La Nova Esquerra de l'Eixample,Piso
190,"Chalet pareado en Vallcarca i els Penitents, Barcelona",4,364.0,,1149000,False,False,Vallcarca i els Penitents,Chalet
191,"Chalet pareado en Sarrià, Barcelona",5,465.0,,3370000,False,False,Sarrià,Chalet
192,"Ático en paseo de Gràcia, La Dreta de l'Eixample, Barcelona",2,110.0,5.0,495000,True,True,La Dreta de l'Eixample,Ático
193,"Piso en La Salut, Barcelona",3,91.0,1.0,499000,True,True,La Salut,Piso
194,"Estudio en calle Tapioles, 20, El Poble Sec - Parc de Montjuïc, Barcelona",59,1.0,,245000,False,False,El Poble Sec - Parc de Montjuïc,Estudio
195,"Piso en calle de Nicaragua, 75, Les Corts, Barcelona",2,134.0,1.0,670000,True,True,Les Corts,Piso
196,"Piso en ronda de Sant Pere, La Dreta de l'Eixample, Barcelona",4,154.0,3.0,590000,True,True,La Dreta de l'Eixample,Piso
197,"Piso en Encarnacion, El Camp d'En Grassot i Gràcia Nova, Barcelona",2,65.0,4.0,290000,True,False,El Camp d'En Grassot i Gràcia Nova,Piso
198,"Piso en Les Tres Torres, Barcelona",3,118.0,2.0,795000,True,True,Les Tres Torres,Piso
199,"Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",3,141.0,3.0,825000,True,True,L'Antiga Esquerra de l'Eixample,Piso
200,"Piso en calle de París, La Nova Esquerra de l'Eixample, Barcelona",3,113.0,,378000,True,True,La Nova Esquerra de l'Eixample,Piso
201,"Piso en calle Rocafort, La Nova Esquerra de l'Eixample, Barcelona",3,108.0,,375000,True,True,La Nova Esquerra de l'Eixample,Piso
202,"Piso en El Guinardó, Barcelona",3,96.0,,380000,True,False,El Guinardó,Piso
203,"Piso en calle de Copèrnic, Sant Gervasi - Galvany, Barcelona",4,240.0,,960000,True,False,Sant Gervasi - Galvany,Piso
204,"Piso en paseo de Manuel Girona, Sarrià, Barcelona",4,217.0,4.0,1150000,True,True,Sarrià,Piso
205,"Piso en calle de Can Segalar, Les Corts, Barcelona",3,121.0,6.0,1454000,True,True,Les Corts,Piso
206,"Piso en calle de Can Segalar, Les Corts, Barcelona",3,95.0,5.0,1082000,True,True,Les Corts,Piso
207,"Piso en calle d'Homer, El Putxet i el Farró, Barcelona",3,90.0,,490000,False,False,El Putxet i el Farró,Piso
208,"Piso en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona",3,90.0,3.0,760000,True,True,L'Antiga Esquerra de l'Eixample,Piso
209,"Piso en calle de Bailèn, La Dreta de l'Eixample, Barcelona",3,138.0,2.0,850000,True,True,La Dreta de l'Eixample,Piso
210,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",3,126.0,1.0,735000,True,True,Sant Gervasi - Galvany,Piso
211,"Piso en calle de París, L'Antiga Esquerra de l'Eixample, Barcelona",2,132.0,,599000,True,True,L'Antiga Esquerra de l'Eixample,Piso
212,"Ático en calle de Bac de Roda, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",4,147.0,5.0,790000,True,False,Diagonal Mar i el Front Marítim del Poblenou,Ático
213,"Ático en calle d'Avinyó, El Gòtic, Barcelona",2,81.0,5.0,339000,False,False,El Gòtic,Ático
214,"Ático en Sant Gervasi - Galvany, Barcelona",5,236.0,4.0,1200000,True,True,Sant Gervasi - Galvany,Ático
215,"Piso en arco de triomf, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",4,100.0,3.0,350000,True,False,Sant Pere - Santa Caterina i la Ribera,Piso
216,"Piso en Lepanto, La Sagrada Família, Barcelona",3,121.0,1.0,465000,True,True,La Sagrada Família,Piso
